id,transaction_number,customer_id,transaction_date,status,subtotal,discount_amount,tax_amount,total_amount,created_at,updated_at
2231,TXN-202607-002231,137,2026-07-02 00:00:00+00:00,completed,7746.77,387.34,551.96,7911.39,2026-07-02 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
2232,TXN-202511-002232,973,2025-11-12 00:00:00+00:00,completed,1560.16,0.00,117.01,1677.17,2025-11-12 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
2233,TXN-202609-002233,653,2026-09-07 00:00:00+00:00,completed,1323.05,0.00,99.23,1422.28,2026-09-07 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
2234,TXN-202607-002234,867,2026-07-13 00:00:00+00:00,completed,114.63,0.00,8.60,123.23,2026-07-13 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
2235,TXN-202604-002235,660,2026-04-14 00:00:00+00:00,completed,425.95,0.00,31.95,457.90,2026-04-14 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
2236,TXN-202609-002236,505,2026-09-17 00:00:00+00:00,completed,335.28,0.00,25.15,360.43,2026-09-17 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
2237,TXN-202609-002237,110,2026-09-16 00:00:00+00:00,completed,8738.36,0.00,655.38,9393.74,2026-09-16 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
2238,TXN-202607-002238,847,2026-07-01 00:00:00+00:00,completed,21364.45,0.00,1602.33,22966.78,2026-07-01 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
2239,TXN-202607-002239,811,2026-07-08 00:00:00+00:00,completed,4299.30,0.00,322.45,4621.75,2026-07-08 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
2240,TXN-202608-002240,997,2026-08-04 00:00:00+00:00,completed,229.39,0.00,17.20,246.59,2026-08-04 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
2241,TXN-202608-002241,456,2026-08-25 00:00:00+00:00,completed,132.27,0.00,9.92,142.19,2026-08-25 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
2242,TXN-202607-002242,736,2026-07-15 00:00:00+00:00,refunded,79.38,0.00,5.95,85.33,2026-07-15 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
2243,TXN-202609-002243,341,2026-09-09 00:00:00+00:00,completed,494.64,0.00,37.10,531.74,2026-09-09 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
2244,TXN-202607-002244,785,2026-07-10 00:00:00+00:00,completed,529.10,26.46,37.70,540.34,2026-07-10 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
2245,TXN-202608-002245,127,2026-08-10 00:00:00+00:00,completed,469.44,0.00,35.21,504.65,2026-08-10 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
2246,TXN-202511-002246,349,2025-11-12 00:00:00+00:00,completed,4914.19,0.00,368.56,5282.75,2025-11-12 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
2247,TXN-202602-002247,712,2026-02-23 00:00:00+00:00,completed,1230.12,0.00,92.26,1322.38,2026-02-23 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
2248,TXN-202608-002248,604,2026-08-01 00:00:00+00:00,completed,1057.75,0.00,79.33,1137.08,2026-08-01 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
2249,TXN-202605-002249,761,2026-05-21 00:00:00+00:00,completed,300.49,0.00,22.54,323.03,2026-05-21 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
2250,TXN-202608-002250,697,2026-08-20 00:00:00+00:00,completed,11496.56,0.00,862.24,12358.80,2026-08-20 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
2251,TXN-202509-002251,50,2025-09-28 00:00:00+00:00,cancelled,5112.23,0.00,383.42,5495.65,2025-09-28 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
2252,TXN-202606-002252,611,2026-06-27 00:00:00+00:00,completed,267.48,0.00,20.06,287.54,2026-06-27 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
2253,TXN-202512-002253,156,2025-12-21 00:00:00+00:00,completed,12194.23,0.00,914.57,13108.80,2025-12-21 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
2254,TXN-202602-002254,587,2026-02-09 00:00:00+00:00,completed,3407.23,0.00,255.54,3662.77,2026-02-09 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
2255,TXN-202606-002255,610,2026-06-01 00:00:00+00:00,completed,649.13,0.00,48.68,697.81,2026-06-01 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
2256,TXN-202511-002256,623,2025-11-15 00:00:00+00:00,completed,1459.35,0.00,109.45,1568.80,2025-11-15 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
2257,TXN-202601-002257,595,2026-01-05 00:00:00+00:00,completed,1559.04,0.00,116.93,1675.97,2026-01-05 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
2258,TXN-202607-002258,17,2026-07-03 00:00:00+00:00,completed,906.31,0.00,67.97,974.28,2026-07-03 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
2259,TXN-202607-002259,759,2026-07-08 00:00:00+00:00,completed,147.94,0.00,11.10,159.04,2026-07-08 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
2260,TXN-202609-002260,488,2026-09-02 00:00:00+00:00,completed,374.47,0.00,28.09,402.56,2026-09-02 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
2261,TXN-202606-002261,452,2026-06-21 00:00:00+00:00,completed,9914.29,0.00,743.57,10657.86,2026-06-21 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
2262,TXN-202512-002262,99,2025-12-10 00:00:00+00:00,completed,745.12,0.00,55.88,801.00,2025-12-10 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
2263,TXN-202510-002263,218,2025-10-04 00:00:00+00:00,completed,357.41,17.87,25.47,365.01,2025-10-04 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
2264,TXN-202609-002264,86,2026-09-06 00:00:00+00:00,completed,112.17,0.00,8.41,120.58,2026-09-06 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
2265,TXN-202604-002265,424,2026-04-15 00:00:00+00:00,completed,324.40,0.00,24.33,348.73,2026-04-15 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
2266,TXN-202607-002266,331,2026-07-28 00:00:00+00:00,completed,74.76,3.74,5.33,76.35,2026-07-28 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
2267,TXN-202508-002267,787,2025-08-23 00:00:00+00:00,completed,1136.72,0.00,85.25,1221.97,2025-08-23 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
2268,TXN-202609-002268,199,2026-09-02 00:00:00+00:00,completed,146.79,0.00,11.01,157.80,2026-09-02 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
2269,TXN-202601-002269,369,2026-01-29 00:00:00+00:00,completed,729.81,0.00,54.74,784.55,2026-01-29 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
2270,TXN-202608-002270,560,2026-08-19 00:00:00+00:00,completed,710.31,0.00,53.27,763.58,2026-08-19 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
2271,TXN-202603-002271,2,2026-03-25 00:00:00+00:00,completed,2637.47,0.00,197.81,2835.28,2026-03-25 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
2272,TXN-202601-002272,303,2026-01-11 00:00:00+00:00,completed,159.20,0.00,11.94,171.14,2026-01-11 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
2273,TXN-202510-002273,882,2025-10-10 00:00:00+00:00,completed,277.87,0.00,20.84,298.71,2025-10-10 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
2274,TXN-202602-002274,212,2026-02-07 00:00:00+00:00,completed,397.24,0.00,29.79,427.03,2026-02-07 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
2275,TXN-202605-002275,259,2026-05-16 00:00:00+00:00,completed,136.13,0.00,10.21,146.34,2026-05-16 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
2276,TXN-202605-002276,973,2026-05-09 00:00:00+00:00,completed,37.40,0.00,2.80,40.20,2026-05-09 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
2277,TXN-202602-002277,959,2026-02-24 00:00:00+00:00,completed,948.40,0.00,71.13,1019.53,2026-02-24 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
2278,TXN-202607-002278,662,2026-07-31 00:00:00+00:00,completed,1112.32,0.00,83.42,1195.74,2026-07-31 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
2279,TXN-202609-002279,647,2026-09-24 00:00:00+00:00,completed,1003.10,0.00,75.23,1078.33,2026-09-24 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
2280,TXN-202606-002280,489,2026-06-02 00:00:00+00:00,completed,75.86,0.00,5.69,81.55,2026-06-02 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
2281,TXN-202605-002281,467,2026-05-17 00:00:00+00:00,completed,6.59,0.00,0.49,7.08,2026-05-17 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
2282,TXN-202607-002282,853,2026-07-04 00:00:00+00:00,completed,187.78,0.00,14.08,201.86,2026-07-04 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
2283,TXN-202609-002283,42,2026-09-18 00:00:00+00:00,completed,827.86,0.00,62.09,889.95,2026-09-18 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
2284,TXN-202509-002284,292,2025-09-08 00:00:00+00:00,completed,485.11,0.00,36.38,521.49,2025-09-08 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
2285,TXN-202603-002285,891,2026-03-26 00:00:00+00:00,completed,83.82,0.00,6.29,90.11,2026-03-26 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
2286,TXN-202605-002286,345,2026-05-31 00:00:00+00:00,completed,295.88,0.00,22.19,318.07,2026-05-31 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
2287,TXN-202607-002287,600,2026-07-20 00:00:00+00:00,completed,264.86,0.00,19.86,284.72,2026-07-20 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
2288,TXN-202609-002288,783,2026-09-01 00:00:00+00:00,completed,46733.87,0.00,3505.04,50238.91,2026-09-01 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
2289,TXN-202607-002289,703,2026-07-31 00:00:00+00:00,completed,167.54,0.00,12.57,180.11,2026-07-31 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
2290,TXN-202607-002290,747,2026-07-30 00:00:00+00:00,completed,1102.28,0.00,82.67,1184.95,2026-07-30 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
2291,TXN-202609-002291,341,2026-09-05 00:00:00+00:00,completed,390.04,19.50,27.79,398.33,2026-09-05 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
2292,TXN-202609-002292,209,2026-09-17 00:00:00+00:00,completed,6915.00,0.00,518.62,7433.62,2026-09-17 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
2293,TXN-202511-002293,507,2025-11-11 00:00:00+00:00,completed,46740.75,0.00,3505.56,50246.31,2025-11-11 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
2294,TXN-202606-002294,249,2026-06-15 00:00:00+00:00,completed,216.51,0.00,16.24,232.75,2026-06-15 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
2295,TXN-202604-002295,834,2026-04-22 00:00:00+00:00,completed,22536.88,1126.84,1605.75,23015.79,2026-04-22 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
2296,TXN-202604-002296,700,2026-04-27 00:00:00+00:00,completed,45358.65,0.00,3401.90,48760.55,2026-04-27 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
2297,TXN-202511-002297,363,2025-11-25 00:00:00+00:00,completed,24.56,1.23,1.75,25.08,2025-11-25 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
2298,TXN-202608-002298,328,2026-08-07 00:00:00+00:00,completed,6715.66,0.00,503.67,7219.33,2026-08-07 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
2299,TXN-202605-002299,813,2026-05-28 00:00:00+00:00,completed,13480.91,0.00,1011.07,14491.98,2026-05-28 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
2300,TXN-202605-002300,697,2026-05-18 00:00:00+00:00,completed,9004.43,0.00,675.33,9679.76,2026-05-18 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
2301,TXN-202512-002301,43,2025-12-18 00:00:00+00:00,completed,137.46,0.00,10.31,147.77,2025-12-18 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
2302,TXN-202607-002302,416,2026-07-13 00:00:00+00:00,completed,479.23,0.00,35.94,515.17,2026-07-13 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
2303,TXN-202509-002303,576,2025-09-04 00:00:00+00:00,completed,317.12,15.86,22.59,323.85,2025-09-04 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
2304,TXN-202602-002304,242,2026-02-02 00:00:00+00:00,completed,2146.06,0.00,160.95,2307.01,2026-02-02 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
2305,TXN-202511-002305,789,2025-11-20 00:00:00+00:00,completed,18545.21,0.00,1390.89,19936.10,2025-11-20 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
2306,TXN-202607-002306,508,2026-07-14 00:00:00+00:00,completed,492.70,24.64,35.10,503.16,2026-07-14 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
2307,TXN-202607-002307,968,2026-07-17 00:00:00+00:00,completed,2856.06,0.00,214.20,3070.26,2026-07-17 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
2308,TXN-202606-002308,642,2026-06-08 00:00:00+00:00,completed,959.73,0.00,71.98,1031.71,2026-06-08 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
2309,TXN-202512-002309,395,2025-12-21 00:00:00+00:00,completed,39.27,0.00,2.95,42.22,2025-12-21 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
2310,TXN-202606-002310,413,2026-06-10 00:00:00+00:00,completed,15526.13,0.00,1164.46,16690.59,2026-06-10 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
2311,TXN-202507-002311,373,2025-07-14 00:00:00+00:00,completed,225.31,0.00,16.90,242.21,2025-07-14 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
2312,TXN-202606-002312,97,2026-06-03 00:00:00+00:00,completed,324.96,0.00,24.37,349.33,2026-06-03 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
2313,TXN-202511-002313,341,2025-11-09 00:00:00+00:00,completed,1392.03,0.00,104.40,1496.43,2025-11-09 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
2314,TXN-202605-002314,649,2026-05-31 00:00:00+00:00,completed,345.17,0.00,25.89,371.06,2026-05-31 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
2315,TXN-202607-002315,818,2026-07-14 00:00:00+00:00,completed,627.48,0.00,47.06,674.54,2026-07-14 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
2316,TXN-202602-002316,754,2026-02-22 00:00:00+00:00,completed,19.12,0.00,1.43,20.55,2026-02-22 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
2317,TXN-202607-002317,676,2026-07-21 00:00:00+00:00,completed,449.72,0.00,33.73,483.45,2026-07-21 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
2318,TXN-202601-002318,196,2026-01-14 00:00:00+00:00,completed,1106.42,0.00,82.98,1189.40,2026-01-14 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
2319,TXN-202602-002319,262,2026-02-16 00:00:00+00:00,completed,646.08,0.00,48.46,694.54,2026-02-16 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
2320,TXN-202508-002320,348,2025-08-17 00:00:00+00:00,completed,2744.48,0.00,205.84,2950.32,2025-08-17 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
2321,TXN-202607-002321,709,2026-07-02 00:00:00+00:00,completed,1123.60,0.00,84.27,1207.87,2026-07-02 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
2322,TXN-202605-002322,159,2026-05-10 00:00:00+00:00,completed,12180.25,0.00,913.52,13093.77,2026-05-10 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
2323,TXN-202605-002323,458,2026-05-11 00:00:00+00:00,completed,1752.76,0.00,131.46,1884.22,2026-05-11 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
2324,TXN-202607-002324,835,2026-07-21 00:00:00+00:00,completed,153.44,0.00,11.51,164.95,2026-07-21 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
2325,TXN-202609-002325,729,2026-09-21 00:00:00+00:00,completed,422.73,0.00,31.70,454.43,2026-09-21 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
2326,TXN-202609-002326,213,2026-09-11 00:00:00+00:00,completed,721.56,0.00,54.12,775.68,2026-09-11 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
2327,TXN-202512-002327,909,2025-12-06 00:00:00+00:00,completed,100.68,0.00,7.55,108.23,2025-12-06 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
2328,TXN-202605-002328,551,2026-05-03 00:00:00+00:00,completed,217.53,0.00,16.31,233.84,2026-05-03 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
2329,TXN-202509-002329,916,2025-09-14 00:00:00+00:00,completed,315.79,0.00,23.68,339.47,2025-09-14 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
2330,TXN-202605-002330,13,2026-05-01 00:00:00+00:00,completed,26.82,0.00,2.01,28.83,2026-05-01 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
2331,TXN-202606-002331,145,2026-06-18 00:00:00+00:00,completed,74.08,0.00,5.56,79.64,2026-06-18 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
2332,TXN-202606-002332,345,2026-06-02 00:00:00+00:00,completed,800.77,0.00,60.06,860.83,2026-06-02 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
2333,TXN-202605-002333,912,2026-05-09 00:00:00+00:00,refunded,479.06,0.00,35.93,514.99,2026-05-09 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
2334,TXN-202607-002334,544,2026-07-19 00:00:00+00:00,completed,21491.14,0.00,1611.84,23102.98,2026-07-19 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
2335,TXN-202511-002335,11,2025-11-03 00:00:00+00:00,completed,52.88,0.00,3.97,56.85,2025-11-03 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
2336,TXN-202508-002336,494,2025-08-01 00:00:00+00:00,completed,9222.27,0.00,691.67,9913.94,2025-08-01 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
2337,TXN-202601-002337,804,2026-01-18 00:00:00+00:00,completed,6354.72,0.00,476.60,6831.32,2026-01-18 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
2338,TXN-202607-002338,241,2026-07-21 00:00:00+00:00,completed,611.35,0.00,45.85,657.20,2026-07-21 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
2339,TXN-202604-002339,588,2026-04-21 00:00:00+00:00,completed,8257.03,0.00,619.28,8876.31,2026-04-21 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
2340,TXN-202508-002340,760,2025-08-13 00:00:00+00:00,completed,75.86,0.00,5.69,81.55,2025-08-13 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
2341,TXN-202608-002341,813,2026-08-13 00:00:00+00:00,completed,13811.50,0.00,1035.86,14847.36,2026-08-13 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
2342,TXN-202601-002342,416,2026-01-13 00:00:00+00:00,completed,151.52,0.00,11.36,162.88,2026-01-13 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
2343,TXN-202512-002343,393,2025-12-05 00:00:00+00:00,completed,2294.56,0.00,172.09,2466.65,2025-12-05 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
2344,TXN-202603-002344,300,2026-03-19 00:00:00+00:00,completed,1214.67,0.00,91.10,1305.77,2026-03-19 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
2345,TXN-202604-002345,477,2026-04-14 00:00:00+00:00,completed,740.31,37.02,52.75,756.04,2026-04-14 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
2346,TXN-202607-002346,918,2026-07-29 00:00:00+00:00,completed,3751.36,0.00,281.35,4032.71,2026-07-29 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
2347,TXN-202605-002347,819,2026-05-22 00:00:00+00:00,completed,83.82,0.00,6.29,90.11,2026-05-22 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
2348,TXN-202602-002348,951,2026-02-17 00:00:00+00:00,completed,225.67,0.00,16.93,242.60,2026-02-17 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
2349,TXN-202512-002349,991,2025-12-27 00:00:00+00:00,completed,1355.43,0.00,101.66,1457.09,2025-12-27 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
2350,TXN-202604-002350,699,2026-04-10 00:00:00+00:00,completed,161.19,0.00,12.09,173.28,2026-04-10 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
2351,TXN-202512-002351,537,2025-12-08 00:00:00+00:00,completed,260.68,0.00,19.55,280.23,2025-12-08 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
2352,TXN-202512-002352,119,2025-12-10 00:00:00+00:00,completed,902.59,0.00,67.69,970.28,2025-12-10 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
2353,TXN-202609-002353,862,2026-09-21 00:00:00+00:00,completed,974.67,0.00,73.10,1047.77,2026-09-21 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
2354,TXN-202603-002354,834,2026-03-26 00:00:00+00:00,completed,5369.69,0.00,402.73,5772.42,2026-03-26 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
2355,TXN-202508-002355,38,2025-08-24 00:00:00+00:00,completed,62.82,0.00,4.71,67.53,2025-08-24 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
2356,TXN-202609-002356,849,2026-09-03 00:00:00+00:00,completed,238.89,0.00,17.92,256.81,2026-09-03 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
2357,TXN-202608-002357,978,2026-08-25 00:00:00+00:00,completed,685.48,0.00,51.41,736.89,2026-08-25 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
2358,TXN-202608-002358,409,2026-08-22 00:00:00+00:00,completed,153.73,0.00,11.53,165.26,2026-08-22 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
2359,TXN-202604-002359,278,2026-04-09 00:00:00+00:00,refunded,1804.90,0.00,135.37,1940.27,2026-04-09 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
2360,TXN-202609-002360,148,2026-09-17 00:00:00+00:00,completed,962.08,0.00,72.16,1034.24,2026-09-17 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
2361,TXN-202512-002361,130,2025-12-14 00:00:00+00:00,completed,5980.08,0.00,448.51,6428.59,2025-12-14 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
2362,TXN-202609-002362,942,2026-09-12 00:00:00+00:00,completed,1075.63,0.00,80.67,1156.30,2026-09-12 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
2363,TXN-202607-002363,812,2026-07-28 00:00:00+00:00,completed,642.78,0.00,48.21,690.99,2026-07-28 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
2364,TXN-202605-002364,219,2026-05-22 00:00:00+00:00,completed,803.20,0.00,60.24,863.44,2026-05-22 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
2365,TXN-202606-002365,648,2026-06-26 00:00:00+00:00,completed,714.69,0.00,53.60,768.29,2026-06-26 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
2366,TXN-202511-002366,55,2025-11-24 00:00:00+00:00,completed,1951.68,0.00,146.38,2098.06,2025-11-24 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
2367,TXN-202605-002367,247,2026-05-18 00:00:00+00:00,completed,235.60,0.00,17.67,253.27,2026-05-18 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
2368,TXN-202506-002368,490,2025-06-22 00:00:00+00:00,completed,20700.80,0.00,1552.56,22253.36,2025-06-22 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
2369,TXN-202607-002369,636,2026-07-26 00:00:00+00:00,completed,1262.76,0.00,94.71,1357.47,2026-07-26 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
2370,TXN-202512-002370,585,2025-12-11 00:00:00+00:00,completed,221.70,0.00,16.63,238.33,2025-12-11 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
2371,TXN-202602-002371,651,2026-02-07 00:00:00+00:00,completed,12044.90,0.00,903.37,12948.27,2026-02-07 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
2372,TXN-202607-002372,914,2026-07-06 00:00:00+00:00,completed,359.81,0.00,26.99,386.80,2026-07-06 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
2373,TXN-202604-002373,121,2026-04-13 00:00:00+00:00,completed,334.29,0.00,25.07,359.36,2026-04-13 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
2374,TXN-202604-002374,355,2026-04-13 00:00:00+00:00,completed,9843.87,0.00,738.29,10582.16,2026-04-13 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
2375,TXN-202608-002375,239,2026-08-23 00:00:00+00:00,completed,288.68,0.00,21.65,310.33,2026-08-23 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
2376,TXN-202508-002376,268,2025-08-22 00:00:00+00:00,completed,438.55,0.00,32.89,471.44,2025-08-22 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
2377,TXN-202512-002377,338,2025-12-11 00:00:00+00:00,completed,2359.57,0.00,176.97,2536.54,2025-12-11 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
2378,TXN-202604-002378,501,2026-04-27 00:00:00+00:00,completed,309.58,0.00,23.22,332.80,2026-04-27 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
